Date,Price,Pct_Change
2023-10-31,423.3900146484375,0.7543699534828807
2023-11-01,426.6700134277344,0.7746991345604748
2023-11-02,453.6300048828125,6.318698433595071
2023-11-03,453.9500122070313,0.07054368555303725
2023-11-06,459.6300048828125,1.2512374761630696
2023-11-07,473.5499877929688,3.028519192019541
2023-11-08,474.5,0.20061497867602807
2023-11-09,494.0700073242188,4.124342955578242
2023-11-10,509.1799926757813,3.0582680850017807
2023-11-13,504.8800048828125,-0.844492685262832
2023-11-14,480.0,-4.927904579740172
2023-11-15,505.9500122070313,5.406252543131518
2023-11-16,489.0799865722656,-3.334326559490741
2023-11-17,486.2200012207031,-0.5847684284950638
2023-11-20,508.5299987792969,4.588457386076739
2023-11-21,493.0400085449219,-3.0460327358382
2023-11-22,507.8800048828125,3.009896982130722
2023-11-24,520.239990234375,2.433642835459615
2023-11-27,495.3800048828125,-4.77856101380495
2023-11-28,505.8699951171875,2.11756432051724
2023-11-29,507.1000061035156,0.24314764627286767
2023-11-30,498.2999877929688,-1.7353615075189843
2023-12-01,527.6799926757812,5.896047682629901
2023-12-04,563.219970703125,6.735138440084909
2023-12-05,577.5,2.5354266609274756
2023-12-06,568.8900146484375,-1.4909065543831201
2023-12-07,571.0900268554688,0.3867201304967205
2023-12-08,599.3900146484375,4.955433725360936
2023-12-11,555.7999877929688,-7.272397902897298
2023-12-12,558.3200073242188,0.4534040278152629
2023-12-13,586.0,4.95772895698996
2023-12-14,582.3699951171875,-0.6194547581591325
2023-12-15,570.4099731445312,-2.05368100570662
2023-12-18,571.9000244140625,0.2612246173251398
2023-12-19,571.2999877929688,-0.10491984533634868
2023-12-20,573.469970703125,0.3798324796993713
2023-12-21,581.9500122070312,1.478724595380121
2023-12-22,619.239990234375,6.407763080186624
2023-12-26,603.8900146484375,-2.478841132357701
2023-12-27,670.7100219726562,11.064929987808947
2023-12-28,667.8800048828125,-0.4219434624698537
2023-12-29,631.6199951171875,-5.429120425904543
2024-01-02,685.1500244140625,8.47503716011133
2024-01-03,631.0599975585938,-7.894625254042187
2024-01-04,655.8099975585938,3.92197256928839
2024-01-05,631.0800170898438,-3.7709062931051918
2024-01-08,598.010009765625,-5.240224128267834
2024-01-09,577.2899780273438,-3.464830253661133
2024-01-10,565.6699829101562,-2.012852389520803
2024-01-11,536.1799926757812,-5.2132853298420105
2024-01-12,485.5299987792969,-9.44645353955077
2024-01-16,482.1400146484375,-0.6982028174123855
2024-01-17,499.0,3.4969064668603167
2024-01-18,486.6000061035156,-2.4849687167303403
2024-01-19,481.0,-1.150843821059122
2024-01-22,470.1900024414063,-2.2474007398323725
2024-01-23,450.1900024414063,-4.253599586582524
2024-01-24,450.989990234375,0.17770003523629452
2024-01-25,457.7799987792969,1.505578547628783
2024-01-26,494.5,8.02132057289957
2024-01-29,513.8099975585938,3.904954005782346
2024-01-30,519.510009765625,1.109361871920611
2024-01-31,501.2099914550781,-3.522553553646224
2024-02-01,503.4800109863281,0.45290787692795487
2024-02-02,500.1000061035156,-0.6713285153448267
2024-02-05,490.6000061035156,-1.8996200528007212
2024-02-06,498.0,1.5083558508808936
2024-02-07,508.010009765625,2.010042121611444
2024-02-08,587.8099975585938,15.708349492913577
2024-02-09,646.3200073242188,9.953898369990322
2024-02-12,717.52001953125,11.01621664193888
2024-02-13,686.02001953125,-4.390121410212178
2024-02-14,769.8800048828125,12.224130923885145
2024-02-15,718.0,-6.7387131181189
2024-02-16,699.5599975585938,-2.568245465376917
2024-02-20,704.97998046875,0.7747702740396267
2024-02-21,672.7999877929688,-4.56466758877101
2024-02-22,713.1500244140625,5.997330165456249
2024-02-23,687.4400024414062,-3.605135117786762
2024-02-26,796.47998046875,15.86174468173136
2024-02-27,871.7999877929688,9.456610231419859
2024-02-28,962.9500122070312,10.455382621054632
2024-02-29,1022.8400268554688,6.219431319303137
2024-03-01,1079.3900146484375,5.5287226064882455
2024-03-04,1334.010009765625,23.589248711006316
2024-03-05,1051.010009765625,-21.21423362105962
2024-03-06,1246.2099609375,18.572606289011894
2024-03-07,1300.02001953125,4.317896685183742
2024-03-08,1425.5899658203125,9.659077891303514
2024-03-11,1484.22998046875,4.113385759887489
2024-03-12,1593.3499755859375,7.351960043464767
2024-03-13,1766.1500244140625,10.845078072981407
2024-03-14,1676.8499755859375,-5.056198374639842
2024-03-15,1782.3599853515625,6.292155607346861
2024-03-18,1502.760009765625,-15.687065345039574
2024-03-19,1417.5,-5.673561261383475
2024-03-20,1546.52001953125,9.101941413139336
2024-03-21,1599.2900390625,3.41217823660922
2024-03-22,1523.0,-4.770244120773803
2024-03-25,1856.0,21.86474064346684
2024-03-26,1876.989990234375,1.1309261979727925
2024-03-27,1919.1600341796875,2.246684540925381
2024-03-28,1704.56005859375,-11.181973976321602
2024-04-01,1636.739990234375,-3.978743255038253
2024-04-02,1578.8299560546875,-3.538132783778014
2024-04-03,1606.1099853515625,1.727863674758523
2024-04-04,1615.4200439453125,0.5796650714248619
2024-04-05,1439.0,-10.921001296631482
2024-04-08,1512.989990234375,5.141764436023277
2024-04-09,1441.02001953125,-4.756804153871252
2024-04-10,1566.0,8.673021802251224
2024-04-11,1551.81005859375,-0.9061265265804641
2024-04-12,1479.5799560546875,-4.654571101602301
2024-04-15,1335.8800048828125,-9.712212617089799
2024-04-16,1254.030029296875,-6.127045489622218
2024-04-17,1188.050048828125,-5.261435446306217
2024-04-18,1208.1600341796875,1.6926883990618702
2024-04-19,1174.1099853515625,-2.81833928162043
2024-04-22,1324.010009765625,12.767119459356113
2024-04-23,1338.6400146484375,1.1049769091551198
2024-04-24,1265.6700439453125,-5.451052553683667
2024-04-25,1240.4100341796875,-1.995781593035506
2024-04-26,1282.3800048828125,3.383556206950611
2024-04-29,1292.969970703125,0.8258055942848452
2024-04-30,1065.030029296875,-17.629175199041548
2024-05-01,1028.27001953125,-3.451546787830362
2024-05-02,1129.4200439453125,9.836912726500868
2024-05-03,1223.010009765625,8.286550811811534
2024-05-06,1268.81005859375,3.744862957981998
2024-05-07,1257.449951171875,-0.8953355425370457
2024-05-08,1233.1199951171875,-1.9348647659505946
2024-05-09,1263.6400146484375,2.4750243003195838
2024-05-10,1180.47998046875,-6.5809908847199505
2024-05-13,1245.9599609375,5.546894615082665
2024-05-14,1297.6300048828125,4.147006771103157
